index,name,base_name,Label Name,network,component,hemisphere,f,pvalue,n,p_corrected
90,7Networks_LH_DorsAttn_PrCv_1,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,1396.6632558035449,3.154494353050494e-232,2000.0,2.0755658496882963e-231
91,7Networks_LH_DorsAttn_PrCv_2,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,797.2159092108955,7.251415974489314e-148,2000.0,1.76050419915409e-147
92,7Networks_LH_SalVentAttn_ParOper_1,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,1110.9459653459298,4.649921940704252e-194,2000.0,1.7740038328401097e-193
93,7Networks_LH_SalVentAttn_ParOper_2,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,589.3582126696874,2.6913749507152747e-114,2000.0,4.681548764845727e-114
94,7Networks_LH_SalVentAttn_ParOper_3,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,752.6153759707593,7.029581733485403e-141,2000.0,1.5957150535011865e-140
95,7Networks_LH_SalVentAttn_ParOper_4,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,628.190675327589,9.055855706809041e-121,2000.0,1.691917074440866e-120
96,7Networks_LH_SalVentAttn_TempOcc_1,7networks_lh_salventattn_tempocc,7Networks_LH_SalVentAttn_TempOcc,salience / ventral attention,temporal occipital,L,1222.3281150656917,2.4295979068751717e-209,2000.0,1.1489973434597165e-208
97,7Networks_LH_SalVentAttn_FrOperIns_1,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,805.3123135002406,4.019510158828841e-149,2000.0,9.864095200585372e-149
98,7Networks_LH_SalVentAttn_FrOperIns_2,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,2696.28704068131,0.0,2000.0,0.0
99,7Networks_LH_SalVentAttn_FrOperIns_3,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,1674.6986558559952,2.1363428899944065e-266,2000.0,2.4869222360447706e-265
100,7Networks_LH_SalVentAttn_FrOperIns_4,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,2864.1311925808077,0.0,2000.0,0.0
101,7Networks_LH_SalVentAttn_FrOperIns_5,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,1425.226306481724,7.2751292843494246e-236,2000.0,5.1607948360853725e-235
102,7Networks_LH_SalVentAttn_FrOperIns_6,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,1578.965022252751,6.212382690665548e-255,2000.0,6.267603870138131e-254
103,7Networks_LH_SalVentAttn_FrOperIns_7,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,915.9389846724688,6.238263106216748e-166,2000.0,1.7269338111112219e-165
104,7Networks_LH_SalVentAttn_FrOperIns_8,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,1512.0861004103256,9.671267328406242e-247,2000.0,8.609324249208694e-246
105,7Networks_LH_SalVentAttn_FrOperIns_9,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,1205.264783324856,4.920046330099451e-207,2000.0,2.2562636705708594e-206
106,7Networks_LH_SalVentAttn_PFCl_1,7networks_lh_salventattn_pfcl,7Networks_LH_SalVentAttn_PFCl,salience / ventral attention,lateral prefrontal cortex,L,1951.5099931462732,6.2145830959697695e-298,2000.0,1.3435336788429883e-296
107,7Networks_LH_SalVentAttn_Med_1,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,1760.9787849777724,1.7850729015387724e-276,2000.0,2.3154945637102934e-275
108,7Networks_LH_SalVentAttn_Med_2,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,1709.5126270006454,1.7177179304990105e-270,2000.0,2.1076863255312183e-269
109,7Networks_LH_SalVentAttn_Med_3,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,1138.8853442593638,6.0690294121774015e-198,2000.0,2.4383534098482657e-197
110,7Networks_LH_SalVentAttn_Med_4,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,607.5686740131791,2.4118169066535336e-117,2000.0,4.3108853370893865e-117
111,7Networks_LH_SalVentAttn_Med_5,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,835.3433420577013,9.465371670568966e-154,2000.0,2.3482397477804975e-153
112,7Networks_LH_SalVentAttn_Med_6,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,251.68231520628774,1.7898342825075603e-53,2000.0,2.2889711669251617e-53
113,7Networks_LH_SalVentAttn_Med_7,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L,23.643974724731358,1.2496429759555705e-06,2000.0,1.3224659932023986e-06
114,7Networks_LH_Limbic_OFC_1,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,137.89356410932493,7.7420424083896845e-31,2000.0,9.129577281581601e-31
115,7Networks_LH_Limbic_OFC_2,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,472.5598046760131,3.211766854868949e-94,2000.0,5.010797773575612e-94
116,7Networks_LH_Limbic_OFC_3,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,370.56618629048126,6.919489374901949e-76,2000.0,9.725845746766207e-76
117,7Networks_LH_Limbic_OFC_4,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,177.14901806324676,8.667232068296388e-39,2000.0,1.0437462490733582e-38
118,7Networks_LH_Limbic_OFC_5,7networks_lh_limbic_ofc,7Networks_LH_Limbic_OFC,limbic,orbital frontal cortex,L,505.14320668311234,6.472834560677601e-100,2000.0,1.034741862868884e-99
119,7Networks_LH_Limbic_TempPole_1,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,1.7337129935645081,0.18808849084477483,2000.0,0.19060753313287448
120,7Networks_LH_Limbic_TempPole_2,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,3.6913363555448386,0.0548379748547682,2000.0,0.05645451379606522
121,7Networks_LH_Limbic_TempPole_3,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,62.24823372586521,4.944652611217828e-15,2000.0,5.488685294603653e-15
122,7Networks_LH_Limbic_TempPole_4,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,24.69995965379149,7.269561386334125e-07,2000.0,7.711170255597413e-07
123,7Networks_LH_Limbic_TempPole_5,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,759.4805106969053,5.809655309590077e-142,2000.0,1.3526069284891768e-141
124,7Networks_LH_Limbic_TempPole_6,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,41.828517402212455,1.2494066639897397e-10,2000.0,1.3537723757788588e-10
125,7Networks_LH_Limbic_TempPole_7,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,183.92250508073664,3.815888532305624e-40,2000.0,4.6197690497780085e-40
126,7Networks_LH_Limbic_TempPole_8,7networks_lh_limbic_temppole,7Networks_LH_Limbic_TempPole,limbic,temporal pole,L,80.69863994873621,5.93132213659957e-19,2000.0,6.681936104258572e-19
127,7Networks_LH_Cont_Par_1,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,380.9882682521758,8.51763308553325e-78,2000.0,1.2084391940100298e-77
128,7Networks_LH_Cont_Par_2,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,161.84758658197998,1.043427447226242e-35,2000.0,1.2499104512947595e-35
129,7Networks_LH_Cont_Par_3,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,439.6102448910332,2.208947451271039e-88,2000.0,3.3653092042854085e-88
130,7Networks_LH_Cont_Par_4,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,426.3930909808649,5.108107914043278e-86,2000.0,7.578696055475974e-86
131,7Networks_LH_Cont_Par_5,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,574.6369178065833,8.11920388564064e-112,2000.0,1.396257031848807e-111
132,7Networks_LH_Cont_Par_6,7networks_lh_cont_par,7Networks_LH_Cont_Par,control,parietal ,L,1023.4160409443283,1.1671075680868964e-181,2000.0,3.839614752981529e-181
133,7Networks_LH_Cont_Temp_1,7networks_lh_cont_temp,7Networks_LH_Cont_Temp,control,temporal,L,286.91493852027094,3.0637501186592024e-60,2000.0,4.043437656602552e-60
134,7Networks_LH_Cont_OFC_1,7networks_lh_cont_ofc,7Networks_LH_Cont_OFC,control,orbital frontal cortex,L,648.9493719368999,3.4360226303301743e-124,2000.0,6.695082721759224e-124
135,7Networks_LH_Cont_PFCl_1,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,397.74081757567603,7.556325605430588e-81,2000.0,1.0995422515594509e-80
136,7Networks_LH_Cont_PFCl_2,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,1008.2449352735622,1.7900616746396574e-179,2000.0,5.6436666686555864e-179
137,7Networks_LH_Cont_PFCl_3,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,596.6230451918118,1.6277120812453004e-115,2000.0,2.875413559865239e-115
138,7Networks_LH_Cont_PFCl_4,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,1423.7637341507973,1.1151624385964486e-235,2000.0,7.670965865496783e-235
139,7Networks_LH_Cont_PFCl_5,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,678.6665320642761,4.848493647826864e-129,2000.0,1.0051215142070304e-128
140,7Networks_LH_Cont_PFCl_6,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,1537.5364047063806,7.074663663878075e-250,2000.0,6.554892455919685e-249
141,7Networks_LH_Cont_PFCl_7,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,1709.2753462543442,1.8311738515280183e-270,2000.0,2.1877708647203167e-269
142,7Networks_LH_Cont_PFCl_8,7networks_lh_cont_pfcl,7Networks_LH_Cont_PFCl,control,lateral prefrontal cortex,L,499.31653989175226,6.669402149196521e-99,2000.0,1.0550204096638399e-98
143,7Networks_LH_Cont_PFCv_1,7networks_lh_cont_pfcv,7Networks_LH_Cont_PFCv,control,ventral prefrontal cortex,L,1376.8319204256277,1.1021569939074202e-229,2000.0,7.148275360485269e-229
144,7Networks_LH_Cont_pCun_1,7networks_lh_cont_pcun,7Networks_LH_Cont_pCun,control,precuneus,L,139.70625219071994,3.2976414509374636e-31,2000.0,3.8987740070979386e-31
