index,name,base_name,Label Name,network,component,hemisphere,model,pvalue,r2,r2_adj,n,p_corrected
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738abaa0ee10>,2.5958745942527646e-226,0.40792894279915615,0.4070381638765872,1998.0,4.194046497475996e-226
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba82f830>,1.0795513132550719e-229,0.4125374627431081,0.4116536174011971,1998.0,1.7822410771556456e-229
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba842270>,2.626671141655729e-273,0.46886209918479926,0.4680629950210854,1998.0,6.178801545656482e-273
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8439e0>,2.2624543090354144e-228,0.41074071086511244,0.40985416228567184,1998.0,3.708138109393784e-228
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba862ff0>,8.959822176375429e-247,0.43527608775066984,0.4344264529779779,1998.0,1.7019913255541612e-246
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba876ff0>,5.513042521259544e-248,0.43685421296553206,0.43600695250359456,1998.0,1.078845389936135e-247
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8931d0>,4.21897810150683e-242,0.4291444481580631,0.42828558825057783,1998.0,7.818024726873882e-242
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8a7d40>,3.745281318325173e-260,0.4524690326807711,0.45164526492652957,1998.0,8.020555276035984e-260
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8c3380>,4.358916069554014e-222,0.4021189942700599,0.4012194742012587,1998.0,6.871346859644175e-222
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8d6ff0>,2.6171903409252086e-231,0.414726638314703,0.41384608661708233,1998.0,4.417116783568939e-231
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8f6180>,2.233596099133575e-109,0.22412740679696308,0.2229600959746918,1998.0,2.369281843473465e-109
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8f7800>,3.4168169819867157e-296,0.4962207000562311,0.4954627572779807,1998.0,1.1576379924044543e-295
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba905fd0>,4.137753943840794e-264,0.45745260712591196,0.4566363372269039,1998.0,9.119127623804469e-264
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba72aba0>,2.524865892978628e-220,0.39967802170568845,0.3987748291606118,1998.0,3.9256476555215656e-220
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7471a0>,6.095974282079447e-252,0.44197963123403283,0.4411400820332817,1998.0,1.2245895239221545e-251
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba763dd0>,4.313694869439332e-202,0.37383868035425083,0.3728966121702302,1998.0,6.236998314412282e-202
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba77f0e0>,1.0665828298330048e-192,0.3600945904609041,0.3591318441075354,1998.0,1.4853638182336937e-192
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba793a70>,4.355852745281169e-158,0.3067884433065625,0.3057454971330018,1998.0,5.096796768963017e-158
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7a9df0>,1.5261787103359448e-196,0.3657558994777548,0.36480167064045954,1998.0,2.1652660452891216e-196
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7a8170>,2.046007962154368e-122,0.24717878349005173,0.24604615377614514,1998.0,2.2222191742059402e-122
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7c3530>,0.0,0.6283163423245186,0.627757139228718,1998.0,0.0
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7d6c90>,6.843108657559484e-308,0.509655912948023,0.5089181836294896,1998.0,2.7739029736892907e-307
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7f3e90>,0.0,0.6201521237461223,0.6195806374729219,1998.0,0.0
35,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba80b920>,0.0,0.6343098817259425,0.6337596959913276,1998.0,0.0
36,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba627bc0>,0.0,0.5311258455454397,0.5304204180312153,1998.0,0.0
37,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba643ef0>,4.582816460038793e-228,0.4103230748164267,0.4094358978978958,1998.0,7.457342913468143e-228
38,7Networks_LH_SomMot_7,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba96e150>,5.347498514334142e-265,0.4585655753773584,0.4577509799541549,1998.0,1.195943017491478e-264
39,7Networks_LH_SomMot_8,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba663a70>,1.4188591847932018e-272,0.4679622500228049,0.4671617920238422,1998.0,3.30339523023648e-272
40,7Networks_LH_SomMot_9,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba664710>,8.599895704539926e-198,0.36758453404684654,0.3666330564150214,1998.0,1.227783852157587e-197
41,7Networks_LH_SomMot_10,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6775c0>,3.3763625031784715e-258,0.44998981942054583,0.44916232165638426,1998.0,7.096613779828825e-258
42,7Networks_LH_SomMot_11,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6875f0>,2.0192066019996428e-225,0.40670859020620975,0.40581597524664037,1998.0,3.23929256999236e-225
43,7Networks_LH_SomMot_12,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba69bcb0>,1.3959550605584513e-244,0.4324073224848545,0.4315533716159752,1998.0,2.6188578408823838e-244
44,7Networks_LH_SomMot_13,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6bb3b0>,1.0069450701380854e-110,0.22653967575685674,0.22537599422589927,1998.0,1.0706160698892056e-110
45,7Networks_LH_SomMot_14,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6d3230>,5.256813286307527e-276,0.4721640523409233,0.4713699160104433,1998.0,1.2762530652318808e-275
46,7Networks_LH_SomMot_15,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6d39b0>,3.93003868342925e-247,0.43574298753475327,0.4348940552191085,1998.0,7.528428532813839e-247
47,7Networks_LH_SomMot_16,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6efc20>,7.768676962345087e-235,0.4194786722123256,0.41860527001404935,1998.0,1.3513330808063868e-234
48,7Networks_LH_SomMot_17,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba70b320>,1.575019054263115e-281,0.4788582736193878,0.47807420883546514,1998.0,4.01718343053626e-281
49,7Networks_LH_SomMot_18,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba52bd40>,0.0,0.5447573121404575,0.5440723933523037,1998.0,0.0
50,7Networks_LH_SomMot_19,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba543ef0>,6.52240432401961e-286,0.4841096426067093,0.4833334785785349,1998.0,1.8278836809289524e-285
51,7Networks_LH_SomMot_20,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba562480>,1.7206742373069058e-156,0.3042246380735857,0.30317783462033643,1998.0,2.003041291634193e-156
52,7Networks_LH_SomMot_21,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba57a990>,4.936016046108584e-115,0.2342125926734241,0.23306045514986362,1998.0,5.2852624644653235e-115
53,7Networks_LH_SomMot_22,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba57bda0>,1.4624945644365642e-281,0.4788970385237603,0.47811303206216116,1998.0,3.751257244374012e-281
54,7Networks_LH_SomMot_23,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba5938c0>,1.3368655599817995e-147,0.2897737002042279,0.2887051551192794,1998.0,1.5173424105793424e-147
55,7Networks_LH_SomMot_24,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba5aede0>,4.880974943542046e-139,0.2755709781437037,0.27448106487110147,1998.0,5.431280942078649e-139
56,7Networks_LH_SomMot_25,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba5cfb90>,5.524296668851944e-220,0.3992060341723196,0.398302131515608,1998.0,8.530716624689736e-220
57,7Networks_LH_SomMot_26,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba5e3cb0>,2.120345595948613e-264,0.457816525484644,0.4570008031057343,1998.0,4.695789758832538e-264
58,7Networks_LH_SomMot_27,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6024b0>,1.73246755933629e-145,0.2862957132703374,0.28522193550695285,1998.0,1.932531380684707e-145
59,7Networks_LH_SomMot_28,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba419850>,8.52982926967297e-310,0.511808759055951,0.5110742687235378,1998.0,3.585687489288453e-309
60,7Networks_LH_SomMot_29,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba41b200>,6.1614840625121156e-189,0.35450603159517213,0.3535348771793174,1998.0,8.300634315669141e-189
61,7Networks_LH_SomMot_30,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4378f0>,1.4192320586326987e-239,0.4258010709873892,0.42493718092367916,1998.0,2.5568704548382747e-239
62,7Networks_LH_SomMot_31,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba44f1d0>,2.6813837227736192e-247,0.43595945999371755,0.4351108533638185,1998.0,5.1802051495286086e-247
63,7Networks_LH_SomMot_32,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba46bc50>,8.652176112265993e-118,0.2390796220880118,0.23793480707610826,1998.0,9.308265296134504e-118
64,7Networks_LH_SomMot_33,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba483cb0>,4.878401291685467e-150,0.2937659792380245,0.29270344059094033,1998.0,5.592914612184854e-150
65,7Networks_LH_SomMot_34,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba49f440>,1.9665109792464344e-195,0.36412633706490105,0.36316965652889044,1998.0,2.781295902111779e-195
66,7Networks_LH_SomMot_35,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4aea80>,6.889882169252473e-207,0.38074262109055446,0.3798109399788553,1998.0,1.018894626983916e-206
67,7Networks_LH_SomMot_36,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4afcb0>,1.4750697438231453e-96,0.20076838777787698,0.19956593299519587,1998.0,1.5501890363326574e-96
68,7Networks_LH_SomMot_37,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4c7b90>,2.690152232652905e-173,0.3307407063550274,0.3297337966855516,1998.0,3.300889496282213e-173
69,7Networks_LH_DorsAttn_Post_1,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4e3500>,1.665000268141197e-292,0.49190946519742274,0.49114503610795046,1998.0,5.142245726095942e-292
70,7Networks_LH_DorsAttn_Post_2,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4f9310>,8.941590737679183e-294,0.49339831883656204,0.4926361297475499,1998.0,2.858790278103063e-293
71,7Networks_LH_DorsAttn_Post_3,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa328b3e0>,3.2470928752807125e-279,0.47606393774751465,0.4752756688474358,1998.0,8.099891018557382e-279
72,7Networks_LH_DorsAttn_Post_4,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32a5550>,7.514500180832588e-176,0.334680460999667,0.33367947874440074,1998.0,9.34680296465204e-176
73,7Networks_LH_DorsAttn_Post_5,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32ba9f0>,6.72686596013668e-76,0.16162021690455697,0.1603588631687063,1998.0,6.956713316405588e-76
74,7Networks_LH_DorsAttn_Post_6,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32bba10>,3.766705220240935e-285,0.4832010004497064,0.48242346935710323,1998.0,1.0491313926315242e-284
75,7Networks_LH_DorsAttn_Post_7,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32d78f0>,4.190219718736732e-133,0.2655614674436395,0.2644564947266541,1998.0,4.617378039578826e-133
76,7Networks_LH_DorsAttn_Post_8,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32ebe60>,9.061002099076907e-238,0.423400633340688,0.42253313178603513,1998.0,1.6195649421184707e-237
77,7Networks_LH_DorsAttn_Post_9,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa3307140>,3.1580326915861247e-107,0.220257744342373,0.21908461156054115,1998.0,3.342067230722845e-107
78,7Networks_LH_DorsAttn_Post_10,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa331f500>,1.6026749970952264e-124,0.2508370966969803,0.2497099709648294,1998.0,1.749073193945271e-124
79,7Networks_LH_DorsAttn_Post_11,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa33373b0>,7.422796052112118e-188,0.35289118676843123,0.3519176027966686,1998.0,9.940853709908264e-188
80,7Networks_LH_DorsAttn_Post_12,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa334dbe0>,3.468458622181215e-168,0.3227867709797898,0.32176789450684073,1998.0,4.176870595411861e-168
81,7Networks_LH_DorsAttn_Post_13,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa334fe00>,1.394861929723767e-147,0.2897434100211568,0.2886748193642178,1998.0,1.579220239637382e-147
82,7Networks_LH_DorsAttn_Post_14,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa336bef0>,6.744089978791008e-146,0.28697161543481353,0.28589885457538755,1998.0,7.541420813721966e-146
83,7Networks_LH_DorsAttn_Post_15,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11078f0>,1.5254351843657313e-159,0.3091176582356151,0.30807821639745414,1998.0,1.8082182080993263e-159
84,7Networks_LH_DorsAttn_Post_16,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa111fe90>,6.479583079253852e-147,0.2886470814731228,0.28757684137503825,1998.0,7.317738104430967e-147
85,7Networks_LH_DorsAttn_Post_17,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa112f620>,2.7817037217626903e-56,0.12264369366092387,0.12132369921808683,1998.0,2.850775371738739e-56
86,7Networks_LH_DorsAttn_FEF_1,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1146510>,7.730488459786726e-247,0.43535972763315967,0.4345102186978034,1998.0,1.474639395270241e-246
87,7Networks_LH_DorsAttn_FEF_2,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1162c00>,7.380479215054176e-253,0.4431608600101269,0.44232308798406395,1998.0,1.5025728984908502e-252
88,7Networks_LH_DorsAttn_FEF_3,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1163b90>,7.148754376614086e-179,0.3393118286259933,0.3383178143260325,1998.0,9.015373574952209e-179
89,7Networks_LH_DorsAttn_FEF_4,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa117bcb0>,9.966152446500516e-207,0.3805131109097991,0.3795810844969253,1998.0,1.4690367567244264e-206
90,7Networks_LH_DorsAttn_PrCv_1,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa119bfe0>,1.249906368319722e-222,0.4028681744072572,0.40196978149011675,1998.0,1.9772038021503615e-222
91,7Networks_LH_DorsAttn_PrCv_2,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11b3740>,3.162313407440319e-232,0.4159668252129759,0.41508813939333655,1998.0,5.377117179692528e-232
92,7Networks_LH_SalVentAttn_ParOper_1,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11cbef0>,3.50855e-318,0.5211770099597035,0.5204566142876269,1998.0,1.6767165e-317
93,7Networks_LH_SalVentAttn_ParOper_2,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11e33b0>,4.929672292505888e-289,0.4878174600697417,0.48704687450314654,1998.0,1.4255230705717663e-288
94,7Networks_LH_SalVentAttn_ParOper_3,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1001100>,3.738426816132433e-210,0.3853990876081398,0.38447441221336776,1998.0,5.5647402443413916e-210
95,7Networks_LH_SalVentAttn_ParOper_4,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1003d10>,1.1744940058682202e-193,0.3615102900468954,0.3605496736327233,1998.0,1.6457416008153456e-193
96,7Networks_LH_SalVentAttn_TempOcc_1,7networks_lh_salventattn_tempocc,7Networks_LH_SalVentAttn_TempOcc,salience / ventral attention,temporal occipital,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1016d50>,1.0651754040660613e-276,0.47300901276056684,0.4722161476844795,1998.0,2.5999442658386657e-276
97,7Networks_LH_SalVentAttn_FrOperIns_1,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa10332c0>,0.0,0.6103153208489419,0.6097290349725863,1998.0,0.0
