index,name,base_name,Label Name,network,component,hemisphere,model,pvalue,r2,r2_adj,n,p_corrected
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc6fd10>,6.416671236104505e-49,0.10518158698662794,0.10428542432962906,2000.0,1.879463703994481e-48
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc8b620>,2.0472464566198427e-25,0.0553431431967788,0.05439706722601945,2000.0,3.355414770055627e-25
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dca5940>,3.0676198264200377e-19,0.04179377038952792,0.040834124691370266,2000.0,4.365828843870524e-19
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dcc1640>,4.2765034386948787e-20,0.04368274518748627,0.04272499130184537,2000.0,6.163595432277698e-20
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dcc3560>,3.913969179791015e-33,0.07200863886148656,0.07107925342218913,2000.0,7.49764560179376e-33
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dcdf440>,2.036278715699143e-70,0.14846178381853614,0.14760896637619114,2000.0,1.0749657406132685e-69
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dd01370>,3.9933049231372317e-14,0.030425456827697483,0.029454425737890477,2000.0,5.1069308031107135e-14
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dd03770>,4.026866033795811e-41,0.08894565519804698,0.08803323221877613,2000.0,9.622090417596308e-41
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dd1aea0>,2.8693875041395734e-38,0.08293231300593407,0.08201386765090746,2000.0,6.38579375921258e-38
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dd35cd0>,1.498350815085897e-23,0.051272857848953524,0.050322705478246466,2000.0,2.2981461825979636e-23
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dd4d700>,3.6974524030829496e-65,0.13807176159545642,0.1372085385224424,2000.0,1.7129014193874072e-64
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dd4f830>,9.74831540739231e-52,0.11097843041817823,0.11008807331293857,2000.0,3.07342721871952e-51
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972db6f500>,1.4545301301010571e-25,0.0556664687141597,0.05472071655463462,2000.0,2.392596663282174e-25
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972db82180>,2.4269106251135008e-43,0.09359762391580129,0.09268985989368395,2000.0,6.332284044836376e-43
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972db82b10>,2.2891402777569705e-42,0.09155818128298654,0.09064837475447685,2000.0,5.741821470174942e-42
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972db9ec60>,7.2104804818262725e-90,0.18581321278948404,0.18499780288742051,2000.0,7.116430736411148e-89
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dbbaea0>,6.081834065758806e-35,0.07587092657253625,0.07494540922308468,2000.0,1.2110318709888148e-34
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972db837a0>,2.332543211976943e-25,0.05521970676822607,0.05427350717560542,2000.0,3.7956079506721583e-25
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dbde1e0>,1.0326866460051611e-12,0.027261819496985362,0.026287620017262814,2000.0,1.2774924721698725e-12
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dbf7050>,2.2450339795222739e-35,0.07679282373982277,0.07586822967246154,2000.0,4.591195615779785e-35
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc114c0>,6.96589375737563e-20,0.043215352274293295,0.04225713029359657,2000.0,9.976390428544278e-20
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc137a0>,3.006822429195987e-150,0.2916408828193998,0.2909314595673411,2000.0,4.550324609516593e-148
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc26c60>,8.230341135981713e-105,0.2133907367707758,0.21260294582112216,2000.0,1.4371441829752684e-103
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc31ac0>,2.84293974565397e-128,0.25481833458300573,0.2540720334659131,2000.0,1.0755788704390853e-126
35,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc457f0>,1.2925622655117269e-139,0.2740565255803654,0.2733294915549076,2000.0,7.33529085677905e-138
36,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc45f40>,1.2174123253631693e-119,0.23983687597101122,0.23907557088935982,2000.0,3.6847013047658593e-118
37,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972da57110>,8.426096864465028e-73,0.15312882214771972,0.15228067875477802,2000.0,4.781809970583903e-72
38,7Networks_LH_SomMot_7,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc25a30>,4.056084485490479e-61,0.1300037451692475,0.12913244195960227,2000.0,1.6153178565023487e-60
39,7Networks_LH_SomMot_8,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972da87ce0>,4.821781096666801e-113,0.22818275275759992,0.2274097760452891,2000.0,1.1521519041509092e-111
40,7Networks_LH_SomMot_9,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972da9eb70>,2.3232954988565582e-10,0.021971226439286617,0.02099172841869501,2000.0,2.7325807162717033e-10
41,7Networks_LH_SomMot_10,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972da56240>,1.4210740995098717e-83,0.1739084897014087,0.1730811571923465,2000.0,1.112358002030141e-82
42,7Networks_LH_SomMot_11,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dad94c0>,2.063888758988553e-49,0.10619753386706932,0.10530238868316055,2000.0,6.124218931900674e-49
43,7Networks_LH_SomMot_12,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dadb2c0>,1.3034979236847393e-32,0.07088983579923347,0.06995932987614817,2000.0,2.4253608907904577e-32
44,7Networks_LH_SomMot_13,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972daf9c40>,4.390735897707222e-13,0.028094648873646544,0.027121283474421443,2000.0,5.491443794928592e-13
45,7Networks_LH_SomMot_14,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972dc45730>,9.173991239023447e-105,0.21330522137219288,0.2125173447786748,2000.0,1.542589637969128e-103
46,7Networks_LH_SomMot_15,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972db17b00>,6.006700858796527e-24,0.05214097047026911,0.051191687516308426,2000.0,9.371279003070871e-24
47,7Networks_LH_SomMot_16,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972db3a750>,3.0194253944497916e-40,0.0871055744440733,0.08619130861978097,2000.0,7.029841687590797e-40
48,7Networks_LH_SomMot_17,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d48e3c0>,1.1203365758905603e-142,0.27916460645914765,0.2784426881882004,2000.0,7.266182935061634e-141
49,7Networks_LH_SomMot_18,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d48cbf0>,4.615551339984316e-89,0.1842980117899824,0.18348108441070354,2000.0,4.365542309068499e-88
50,7Networks_LH_SomMot_19,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d4a1820>,6.678636207956308e-116,0.23325374175183078,0.23248584364642455,2000.0,1.6845004657845354e-114
51,7Networks_LH_SomMot_20,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d4c6bd0>,1.1643606765868094e-54,0.11695046713045953,0.11606609103344456,2000.0,3.915701830891937e-54
52,7Networks_LH_SomMot_21,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d4e5880>,1.488103652700045e-14,0.031383504091644365,0.03041343248833106,2000.0,1.9193155066074445e-14
53,7Networks_LH_SomMot_22,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d4e7740>,6.189713510987741e-83,0.17269019245457062,0.17186163981807046,2000.0,4.6067703835875975e-82
54,7Networks_LH_SomMot_23,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d50b140>,4.369054595316372e-73,0.15368568854762665,0.15283810285763932,2000.0,2.510823780093206e-72
55,7Networks_LH_SomMot_24,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972db15be0>,1.2976356889497334e-26,0.05794932697205846,0.057005861100222766,2000.0,2.173898903258963e-26
56,7Networks_LH_SomMot_25,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d527c80>,5.859117120990302e-27,0.05869920644391646,0.05775649157806162,2000.0,9.88862146070482e-27
57,7Networks_LH_SomMot_26,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d53bad0>,2.5710898689354833e-36,0.07879422423429483,0.07787163457403878,2000.0,5.354471561911511e-36
58,7Networks_LH_SomMot_27,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d54e660>,6.932552556892655e-35,0.07574974825540104,0.07482410954559182,2000.0,1.3744012492704214e-34
59,7Networks_LH_SomMot_28,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d54f0e0>,2.2159187091546746e-95,0.19609753773149707,0.19529242760403742,2000.0,2.794519705433951e-94
60,7Networks_LH_SomMot_29,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d56db20>,2.353578209575696e-50,0.10813899747956357,0.10724579667583756,2000.0,7.07632123938653e-50
61,7Networks_LH_SomMot_30,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d581f40>,9.172752662975038e-48,0.10279468545089121,0.10189613230662575,2000.0,2.5392864079211387e-47
62,7Networks_LH_SomMot_31,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d5822d0>,9.770681666888868e-40,0.08603130249297586,0.08511596078290373,2000.0,2.2632089167181355e-39
63,7Networks_LH_SomMot_32,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d3ab7d0>,2.051761445939374e-22,0.048783125147521145,0.04783047930390327,2000.0,3.084436080981708e-22
64,7Networks_LH_SomMot_33,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d3c63f0>,2.083035152239472e-11,0.024330675967534354,0.023353540940962092,2000.0,2.515154146587022e-11
65,7Networks_LH_SomMot_34,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d56ddf0>,0.002530160403449348,0.005970560201439934,0.004975037477555566,2000.0,0.0026225863542602835
66,7Networks_LH_SomMot_35,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d3effe0>,3.0878397765601327e-59,0.1262206890992661,0.12534559715044213,2000.0,1.1780497971078153e-58
67,7Networks_LH_SomMot_36,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d402cf0>,4.552974821753554e-13,0.02805933065853461,0.027085929888037485,2000.0,5.671938542403829e-13
68,7Networks_LH_SomMot_37,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d418e00>,1.7066288869790953e-18,0.04014540724069482,0.039184110703129216,2000.0,2.413736805883206e-18
69,7Networks_LH_DorsAttn_Post_1,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d431370>,5.980440175501191e-26,0.056506654502704645,0.055561743791140095,2000.0,9.909196495173507e-26
70,7Networks_LH_DorsAttn_Post_2,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d433bf0>,3.360285806501018e-17,0.03727637669522699,0.03631220681710512,2000.0,4.622938655004431e-17
71,7Networks_LH_DorsAttn_Post_3,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d455af0>,1.7726691047314754e-13,0.028977100617660012,0.028004618995844943,2000.0,2.2480217138214798e-13
72,7Networks_LH_DorsAttn_Post_4,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d459ac0>,4.417539870748598e-25,0.05461524793583916,0.05366844297633577,2000.0,7.162725361856654e-25
73,7Networks_LH_DorsAttn_Post_5,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d45b740>,9.573022142317775e-24,0.05169843176320876,0.050748705605735855,2000.0,1.4884082371959827e-23
74,7Networks_LH_DorsAttn_Post_6,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d28da30>,2.9315937189791595e-48,0.1038190718862777,0.10292154466733561,2000.0,8.215700916151471e-48
75,7Networks_LH_DorsAttn_Post_7,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d2b6060>,1.801342071510501e-16,0.035656085718680064,0.034690293115493986,2000.0,2.4485308397178663e-16
76,7Networks_LH_DorsAttn_Post_8,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d2b67b0>,2.137008390394709e-78,0.1639868168436578,0.1631495477568713,2000.0,1.4060895786075334e-77
77,7Networks_LH_DorsAttn_Post_9,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d2c6b70>,1.5057473748906016e-52,0.11263988952322801,0.111751196373026,2000.0,4.848292965959809e-52
78,7Networks_LH_DorsAttn_Post_10,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d2b6240>,3.140613818831602e-36,0.07860960626484859,0.07768683170928015,2000.0,6.510678875568709e-36
79,7Networks_LH_DorsAttn_Post_11,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d2ddb80>,1.9960287550889886e-64,0.1366150510454348,0.13575036907352245,2000.0,9.123565398029035e-64
80,7Networks_LH_DorsAttn_Post_12,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d2e7260>,6.21636547071436e-53,0.11342575842895453,0.11253785232823244,2000.0,2.0158785169316566e-52
81,7Networks_LH_DorsAttn_Post_13,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d315f10>,3.721934174482233e-08,0.016986214940123756,0.016001724419282715,2000.0,4.2138606364462195e-08
82,7Networks_LH_DorsAttn_Post_14,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d331940>,5.292508437195309e-12,0.025668548940755653,0.02469275379698077,2000.0,6.459136641093199e-12
83,7Networks_LH_DorsAttn_Post_15,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d332300>,1.289200564840023e-11,0.024799396372002902,0.023822730769971878,2000.0,1.5607921504996546e-11
84,7Networks_LH_DorsAttn_Post_16,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d34f140>,1.3640387427349338e-17,0.03814525685560932,0.03718195716292594,2000.0,1.905457197543569e-17
85,7Networks_LH_DorsAttn_Post_17,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d419a30>,0.11334529721511859,0.0021782115195907448,0.0011788907499559187,2000.0,0.11563767401272773
86,7Networks_LH_DorsAttn_FEF_1,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d373a70>,7.706083972800237e-54,0.11527755695178044,0.11439150543145171,2000.0,2.5724721497436084e-53
87,7Networks_LH_DorsAttn_FEF_2,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d381fa0>,1.7724124098848218e-86,0.17942223578896244,0.17860042530903153,2000.0,1.5474523732455943e-85
88,7Networks_LH_DorsAttn_FEF_3,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d19e540>,1.1952724242774133e-84,0.1759541169278327,0.17512883311904737,2000.0,9.520240010911326e-84
89,7Networks_LH_DorsAttn_FEF_4,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d524ec0>,3.421841796949021e-11,0.023845551590878755,0.02286793071115012,2000.0,4.088200462670673e-11
90,7Networks_LH_DorsAttn_PrCv_1,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d1b71d0>,1.6897891808822115e-65,0.1387474350489568,0.13788488866442905,2000.0,7.991294667922125e-65
91,7Networks_LH_DorsAttn_PrCv_2,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d1d9dc0>,4.589535150342844e-62,0.13190026602207472,0.13103086218233717,2000.0,1.8604008555854028e-61
92,7Networks_LH_SalVentAttn_ParOper_1,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d1f56d0>,9.374842515822673e-72,0.1510829389465106,0.15023274659693275,2000.0,5.127925906245172e-71
93,7Networks_LH_SalVentAttn_ParOper_2,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d1f75f0>,2.214712171090704e-48,0.10407072450151711,0.10317344931323624,2000.0,6.284245785469872e-48
94,7Networks_LH_SalVentAttn_ParOper_3,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d2120c0>,1.9386011996976733e-30,0.06622368759845787,0.06528850851743484,2000.0,3.4650588372548964e-30
95,7Networks_LH_SalVentAttn_ParOper_4,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d4a1a00>,1.418708844219205e-27,0.06003526435872131,0.05909388755787881,2000.0,2.421405320584658e-27
96,7Networks_LH_SalVentAttn_TempOcc_1,7networks_lh_salventattn_tempocc,7Networks_LH_SalVentAttn_TempOcc,salience / ventral attention,temporal occipital,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972d233aa0>,6.2867267162229935e-49,0.1051999213402326,0.10430377704513016,2000.0,1.853359694263142e-48
