index,name,base_name,Label Name,network,component,hemisphere,model,pvalue,r2,r2_adj,n,p_corrected
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d7b4290>,5.034943534012836e-195,0.3632377778270577,0.362280720378902,2000.0,1.0582705390934388e-194
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d778f20>,1.341714976502737e-220,0.3997517294279377,0.3988495526685608,2000.0,3.691749086862077e-220
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d73e450>,1.4953952947751594e-149,0.29272551033939154,0.29166247252928046,2000.0,2.1971180059156066e-149
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d726660>,1.0539280382722964e-242,0.42961758136313266,0.4287602931587686,2000.0,3.858736527222762e-242
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d8c7b00>,1.7228754209698097e-220,0.39960120711121616,0.3986988041158923,2000.0,4.711960488676467e-220
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d8b40b0>,2.943707853610424e-149,0.2922447842359227,0.29118102389158795,2000.0,4.311107630771395e-149
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d874860>,2.030704359055053e-166,0.31975096952536397,0.3187285511428871,2000.0,3.4400738022798284e-166
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96f2774aa0>,9.382996489226425e-179,0.33885713271241347,0.3378634310080735,2000.0,1.767585230750538e-178
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d82d910>,3.3262587617589845e-222,0.401972999263973,0.40107416108651406,2000.0,9.321737517522093e-222
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d9d2e40>,6.1517445954028664e-164,0.31584118933786054,0.31481289453225614,2000.0,1.0230373796017953e-163
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d9b32f0>,5.5767999610510905e-137,0.27188357035515687,0.27078920698394715,2000.0,7.626105970834925e-137
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d9860c0>,5.402635805258615e-66,0.1420344339884333,0.14074490658460836,2000.0,5.690943516444109e-66
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d9471a0>,2.3637289753574143e-243,0.4304718629317261,0.4296158587176957,2000.0,8.942774623435551e-243
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d90cb30>,3.686545464322019e-223,0.403290665830916,0.402393808114229,2000.0,1.0592985068368333e-222
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dac8b60>,1.534087804563257e-172,0.32930127155355515,0.32829320733244327,2000.0,2.7312778951832106e-172
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d601b50>,1.903587489638716e-173,0.3307036330580415,0.32969767659470195,2000.0,3.402475276755815e-173
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971da88a70>,6.463242297121941e-139,0.27513281234312714,0.27404333260215996,2000.0,8.946073179552932e-139
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971da35b80>,2.4520409641134785e-171,0.32743415905325735,0.32642328855083236,2000.0,4.314831774060152e-171
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971da05880>,1.558109375059746e-103,0.21337711949256277,0.21219482057396444,2000.0,1.738038467511363e-103
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dbe14f0>,8.020537237826716e-143,0.2816447097252608,0.28056501740520856,2000.0,1.1379137206166653e-142
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d602660>,5.711663523198534e-99,0.20503405821038123,0.2038392196205171,2000.0,6.278680967390156e-99
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96f26c85c0>,2.7077213066486577e-308,0.5097615813274758,0.5090247500368859,2000.0,3.51230135205283e-307
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96f26a8170>,1.590380458404686e-241,0.42806329452386327,0.4272036702170354,2000.0,5.554097908582518e-241
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96fae77da0>,8.26158630394e-313,0.5148449031327683,0.5141157121054127,2000.0,1.172112556871e-311
35,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96fae3a4b0>,0.0,0.5718292187476148,0.5711856754892195,2000.0,0.0
36,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96fcbd2030>,1.8488155516901707e-259,0.45126082731639305,0.45043606904081646,2000.0,9.326247338525972e-259
37,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96fcc08bf0>,9.77902804153449e-196,0.36428341641133477,0.3633279305642576,2000.0,2.0746162293722702e-195
38,7Networks_LH_SomMot_7,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9709462c30>,5.360772449824922e-198,0.36759400509011564,0.3666434950777261,2000.0,1.1700916789521704e-197
39,7Networks_LH_SomMot_8,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9711d4c3b0>,1.1377124672374248e-212,0.38866215178163943,0.3877433073203894,2000.0,2.9347810234419935e-212
40,7Networks_LH_SomMot_9,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9709491bb0>,3.0317006130678596e-184,0.3471876086383161,0.3462064276893757,2000.0,5.958407265509993e-184
41,7Networks_LH_SomMot_10,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b970942a5a0>,2.657539888977523e-206,0.37960596965071924,0.3786735136932805,2000.0,6.283974529144767e-206
42,7Networks_LH_SomMot_11,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971db64dd0>,3.3680758902090666e-180,0.34105972023670494,0.3400693290346559,2000.0,6.397934954623081e-180
43,7Networks_LH_SomMot_12,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96fcc08770>,2.873652816683017e-186,0.3502306981265805,0.34925409095943605,2000.0,5.824278476670044e-186
44,7Networks_LH_SomMot_13,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dcfe690>,4.788071161564943e-88,0.18470192306493993,0.18347652515371493,2000.0,5.151147647749963e-88
45,7Networks_LH_SomMot_14,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b96f26aa810>,9.818635601259488e-151,0.29465515891268546,0.29359502137598115,2000.0,1.4663357115038843e-150
46,7Networks_LH_SomMot_15,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dc8a840>,5.252426202573137e-152,0.2967240965744601,0.2956670686634999,2000.0,8.002018442846322e-152
47,7Networks_LH_SomMot_16,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dc56090>,1.5392729750942065e-174,0.3323898694326759,0.33138644739274503,2000.0,2.784182990807848e-174
48,7Networks_LH_SomMot_17,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dc10c50>,1.7811520015779386e-150,0.2942336094647242,0.2931728383366652,2000.0,2.6512885531684725e-150
49,7Networks_LH_SomMot_18,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971ddd8050>,4.266914682516783e-272,0.4670378105816525,0.46623676520677526,2000.0,2.8487930380332644e-271
50,7Networks_LH_SomMot_19,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dda2bd0>,3.6941361401790462e-168,0.3224794578466488,0.32146114039852247,2000.0,6.4012893421423165e-168
51,7Networks_LH_SomMot_20,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dd66960>,1.7443451501433643e-104,0.21510428640383206,0.2139245834274851,2000.0,1.9650935438339637e-104
52,7Networks_LH_SomMot_21,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dd311c0>,1.532289781058512e-101,0.20974540708934086,0.20855764968516655,2000.0,1.7008791212727737e-101
53,7Networks_LH_SomMot_22,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dee5ac0>,1.4980347738885e-115,0.2349240015537014,0.23377408772838137,2000.0,1.7711140295452578e-115
54,7Networks_LH_SomMot_23,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971debc290>,9.133947977961529e-119,0.24058685395388624,0.2394454514297688,2000.0,1.091266416314351e-118
55,7Networks_LH_SomMot_24,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971de9fc20>,5.4624798213747466e-104,0.21420435734518573,0.21302330177005324,2000.0,6.108290243606244e-104
56,7Networks_LH_SomMot_25,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971de5cb00>,8.99383675016716e-157,0.30442459980545666,0.3033791457971482,2000.0,1.4327024156406634e-156
57,7Networks_LH_SomMot_26,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971de18710>,1.7153576897489752e-128,0.2574638142197062,0.25634777786833307,2000.0,2.2124215657557803e-128
58,7Networks_LH_SomMot_27,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dfedf10>,2.974499257913571e-112,0.2290707120710962,0.22791200071649365,2000.0,3.4715235555083836e-112
59,7Networks_LH_SomMot_28,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dface00>,8.932724109073582e-151,0.29472206731747286,0.2936620303445031,2000.0,1.3428664720262936e-150
60,7Networks_LH_SomMot_29,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971df801a0>,9.57467605550552e-128,0.25618150830163444,0.2550635446367572,2000.0,1.2279386805648322e-127
61,7Networks_LH_SomMot_30,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971df41340>,7.328935391268731e-128,0.25638098522011743,0.2552633213702479,2000.0,9.425882911150152e-128
62,7Networks_LH_SomMot_31,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971df0c8c0>,2.7405401758429583e-133,0.2656472766259673,0.2645435400677899,2000.0,3.692003679028793e-133
63,7Networks_LH_SomMot_32,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97241a36b0>,5.440018970225228e-89,0.186480643703537,0.18525791922012547,2000.0,5.8944358293132544e-89
64,7Networks_LH_SomMot_33,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9724175d00>,5.465296248572686e-125,0.25142892299847686,0.2503038161693163,2000.0,6.779356548775954e-125
65,7Networks_LH_SomMot_34,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9724141910>,4.8059976698446085e-133,0.2652332686689687,0.2641289098543429,2000.0,6.4363508616798e-133
66,7Networks_LH_SomMot_35,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97240f94c0>,5.327805700458044e-122,0.24624104321928775,0.24510813897562933,2000.0,6.484782273479764e-122
67,7Networks_LH_SomMot_36,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97242b4b00>,2.6735882445028612e-70,0.15053957492393866,0.1492628307980729,2000.0,2.829391755254776e-70
68,7Networks_LH_SomMot_37,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972428cd70>,1.359780234168839e-95,0.19880417691128516,0.19759997477237423,2000.0,1.4875668103919347e-95
69,7Networks_LH_DorsAttn_Post_1,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972424d850>,4.154569725429662e-244,0.4314638287605216,0.4306093154770956,2000.0,1.598453097750056e-243
70,7Networks_LH_DorsAttn_Post_2,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972421d820>,2.30607945857675e-257,0.44859915220658586,0.44777039341731717,2000.0,1.1380000806454833e-256
71,7Networks_LH_DorsAttn_Post_3,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97242a8e00>,1.7903486012390242e-212,0.388384139623838,0.38746487730864343,2000.0,4.592193587358853e-212
72,7Networks_LH_DorsAttn_Post_4,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d9d3f20>,3.985378014346375e-116,0.23594004615109165,0.23479165944690994,2000.0,4.7489806260190406e-116
73,7Networks_LH_DorsAttn_Post_5,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972436f050>,3.3237789763930975e-43,0.09553847653942249,0.09417906543201682,2000.0,3.4295355801874234e-43
74,7Networks_LH_DorsAttn_Post_6,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9724355f40>,6.023462081164729e-164,0.3158556513608204,0.31482737829172347,2000.0,1.0053866856061717e-163
75,7Networks_LH_DorsAttn_Post_7,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972431df40>,2.020406572966578e-87,0.1835222846702087,0.18229511375538443,2000.0,2.1684741941532537e-87
76,7Networks_LH_DorsAttn_Post_8,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97244b1730>,6.269337776212708e-127,0.25477760950266126,0.2536575357694488,2000.0,7.95050097877254e-127
77,7Networks_LH_DorsAttn_Post_9,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9724470740>,4.998015249494961e-63,0.136124463999735,0.13482605387548607,2000.0,5.240413217715271e-63
78,7Networks_LH_DorsAttn_Post_10,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972443ba40>,3.3283383467117555e-98,0.20362610832077688,0.202429153573764,2000.0,3.649916930935114e-98
79,7Networks_LH_DorsAttn_Post_11,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97243f9af0>,3.310968921017115e-126,0.2535320962755241,0.2524101505284432,2000.0,4.163933213689114e-126
80,7Networks_LH_DorsAttn_Post_12,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97245c8b00>,1.4304199465572034e-128,0.2575991512732225,0.2564833183342544,2000.0,1.8554590163913438e-128
81,7Networks_LH_DorsAttn_Post_13,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97245923f0>,1.889756973760308e-161,0.31189923500916195,0.31086501542250233,2000.0,3.0972912133111186e-161
82,7Networks_LH_DorsAttn_Post_14,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972454adb0>,3.608841035480476e-127,0.2551904965250903,0.2540710433635549,2000.0,4.589394482095619e-127
83,7Networks_LH_DorsAttn_Post_15,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972451f560>,8.427773065974071e-132,0.26311852014867054,0.2620109828543048,2000.0,1.118774553202406e-131
84,7Networks_LH_DorsAttn_Post_16,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97244ea9f0>,1.2840593530410778e-111,0.22793820389253794,0.2267777903713344,2000.0,1.4947767853349981e-111
85,7Networks_LH_DorsAttn_Post_17,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972431db80>,5.479811750136674e-44,0.09717828561412378,0.09582133914961599,2000.0,5.679987521831165e-44
86,7Networks_LH_DorsAttn_FEF_1,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dc3b4d0>,3.6126428887148414e-178,0.33796256527924795,0.3369675190346777,2000.0,6.77743748544024e-178
87,7Networks_LH_DorsAttn_FEF_2,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971d66ef90>,9.775738669384318e-161,0.31076391712148643,0.3097279911452161,2000.0,1.5907474393908532e-160
88,7Networks_LH_DorsAttn_FEF_3,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971de9eb10>,2.25434489991129e-108,0.22212718510844032,0.22095803759106825,2000.0,2.584526728686176e-108
89,7Networks_LH_DorsAttn_FEF_4,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b971dfeee10>,1.7392075229391512e-147,0.289342654553967,0.28827453229127264,2000.0,2.5226843942951265e-147
90,7Networks_LH_DorsAttn_PrCv_1,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972476e2a0>,5.868290916722954e-150,0.29338891748689844,0.2923268767817184,2000.0,8.706549268602029e-150
91,7Networks_LH_DorsAttn_PrCv_2,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9724732120>,2.5783858571504646e-141,0.27913922144032943,0.278055763356322,2000.0,3.6129233924268855e-141
92,7Networks_LH_SalVentAttn_ParOper_1,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97246fcd10>,1.0313553705404097e-232,0.4163082162101792,0.41543092394997405,2000.0,3.274372994582839e-232
93,7Networks_LH_SalVentAttn_ParOper_2,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b97248c84d0>,3.1131104899095727e-209,0.3837909514961092,0.38286478559154424,2000.0,7.598667539886806e-209
94,7Networks_LH_SalVentAttn_ParOper_3,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972489bf20>,1.2915871857411575e-151,0.29608900515261916,0.2950310226954337,2000.0,1.954601941088285e-151
95,7Networks_LH_SalVentAttn_ParOper_4,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b9724876300>,4.812520122692163e-163,0.31442801652575614,0.3133975977129191,2000.0,7.945033220735425e-163
96,7Networks_LH_SalVentAttn_TempOcc_1,7networks_lh_salventattn_tempocc,7Networks_LH_SalVentAttn_TempOcc,salience / ventral attention,temporal occipital,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7b972481a030>,1.3295169362301224e-196,0.3655543170674317,0.3646007413916813,2000.0,2.874288995468931e-196
