index,name,base_name,Label Name,network,component,hemisphere,model,pvalue,r2,r2_adj,n,p_corrected
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba9facc0>,2.0496851452191888e-125,0.250107197721788,0.24935542548892764,1998.0,5.317468891025781e-125
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738abaa0cce0>,3.09198627147685e-174,0.33002996952764885,0.329358320374293,1998.0,2.9867271643627444e-173
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba82e3f0>,5.351056267199993e-91,0.18810064758417522,0.18728671339628966,1998.0,8.377170845892404e-91
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba841910>,1.8989617546694552e-176,0.3334417447262277,0.3327735158988855,1998.0,1.9158414147109617e-175
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba860800>,5.056839788905451e-183,0.34348145748052406,0.3428232935281236,1998.0,6.204879092332635e-182
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba863e60>,7.265365713535064e-88,0.18220798707922758,0.18138814546226434,1998.0,1.0850250111660918e-87
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba877950>,6.568086722520898e-81,0.16897042465464995,0.168137312298414,1998.0,9.289443526556035e-81
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8933b0>,3.470224208556464e-107,0.21787973024878182,0.21709564977785323,1998.0,6.564507461185978e-107
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8a6b10>,4.461076219474088e-134,0.264952799768419,0.2642159103446279,1998.0,1.4364032649937845e-133
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8c22d0>,4.50268887133414e-99,0.20309419685251373,0.20229529379171418,1998.0,7.65625748159438e-99
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8d6960>,1.1179026201889459e-75,0.15887497278502438,0.15803173967503437,1998.0,1.5060171797204195e-75
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba8f53a0>,3.239848780315956e-40,0.08712449557993929,0.08620933216698679,1998.0,3.493803672834784e-40
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba905760>,5.5732039783388813e-160,0.30761608135270735,0.3069219621360183,1998.0,3.6670066756026846e-159
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba907d40>,6.654738214312027e-155,0.2994538949630441,0.29875159310335786,1998.0,3.596727558687691e-154
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba72bb00>,2.06841246887762e-98,0.20187518455590536,0.2010750594276406,1998.0,3.4524237532001456e-98
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba747140>,1.6550085441453224e-100,0.20572897085606823,0.2049327091727159,1998.0,2.8569349013002906e-100
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba762b70>,1.984881869509678e-77,0.16226724132726844,0.16142740898774688,1998.0,2.7224663708682593e-77
28,7Networks_LH_Vis_28,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba77ddf0>,6.434049034709707e-116,0.23348654292258997,0.23271810837915397,1998.0,1.3843878017811406e-115
29,7Networks_LH_Vis_29,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7918e0>,2.1294039644391843e-64,0.13668620670004872,0.13582072921303112,1998.0,2.5987887092886817e-64
30,7Networks_LH_Vis_30,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7a9520>,1.6083909260377142e-87,0.18155619875910156,0.18073570372026349,1998.0,2.3941294440036796e-87
31,7Networks_LH_Vis_31,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7c0b00>,2.0007747876423593e-48,0.10426065193010048,0.10336266762125845,1998.0,2.2428438360237805e-48
32,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7c3e30>,3.8464120714599094e-125,0.24963384190303406,0.24888159512799946,1998.0,9.865938307586435e-125
33,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7d7830>,1.1378255438777766e-144,0.2827091118509113,0.281990023241238,1998.0,4.6538089812658604e-144
34,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba7f3050>,3.433782293797721e-179,0.33764854603922134,0.33698453455655386,1998.0,3.7117551461527743e-178
35,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba80b3b0>,5.2746638665227364e-210,0.38312426281136125,0.3825058410196934,1998.0,1.4966858721258262e-208
36,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba626960>,2.987529606186907e-165,0.3159891831560262,0.31530345802635806,1998.0,2.1876426471110576e-164
37,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba642360>,1.3272077065207047e-137,0.27091210351458606,0.2701811883301395,1998.0,4.599635868399999e-137
38,7Networks_LH_SomMot_7,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba660a70>,1.1892078043368948e-130,0.25911699645495667,0.2583742566017786,1998.0,3.599335621126335e-130
39,7Networks_LH_SomMot_8,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6651f0>,2.037979175738886e-118,0.2378960100940788,0.2371319960691104,1998.0,4.629771166130851e-118
40,7Networks_LH_SomMot_9,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba667920>,8.374997247588755e-138,0.27124854770023665,0.2705179698031942,1998.0,2.924806731080996e-137
41,7Networks_LH_SomMot_10,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6761e0>,2.8746383584077956e-124,0.24811926792491357,0.24736550277997604,1998.0,7.1316164738641485e-124
42,7Networks_LH_SomMot_11,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6865d0>,2.8511262600950576e-115,0.23234172408741438,0.231572141855923,1998.0,5.992645009644242e-115
43,7Networks_LH_SomMot_12,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba69af00>,1.5091850809015984e-112,0.22749999888248695,0.22672556279114098,1998.0,3.072511330624779e-112
44,7Networks_LH_SomMot_13,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6b8770>,5.528343065695072e-58,0.1238083850455527,0.12292999746163835,1998.0,6.419099109528293e-58
45,7Networks_LH_SomMot_14,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6d0d70>,6.248256342106665e-60,0.12773714763788446,0.1268626986630853,1998.0,7.406549293254377e-60
46,7Networks_LH_SomMot_15,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6ec470>,1.675141023011899e-59,0.1268743571115577,0.1259990431838499,1998.0,1.9753611024607845e-59
47,7Networks_LH_SomMot_16,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba6eeb40>,2.2616218223793176e-99,0.20364412572857338,0.20284577397491776,1998.0,3.8746275749441896e-99
48,7Networks_LH_SomMot_17,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba70b3b0>,2.7585824827516034e-42,0.09147574275632742,0.09056494149593275,1998.0,3.0178227642631996e-42
49,7Networks_LH_SomMot_18,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba52a840>,9.611890446709319e-121,0.24197764473101346,0.2412177225703428,1998.0,2.2847111323591785e-120
50,7Networks_LH_SomMot_19,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba5423c0>,1.4038777713428721e-70,0.1489163255090199,0.1480631087927382,1998.0,1.8314957131886895e-70
51,7Networks_LH_SomMot_20,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba560a10>,1.8385988777859486e-35,0.07705158022598446,0.07612631865227615,1998.0,1.9640562129760487e-35
52,7Networks_LH_SomMot_21,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba578e90>,4.2532459167960903e-66,0.14006647063816746,0.13920438188692752,1998.0,5.319486628720179e-66
53,7Networks_LH_SomMot_22,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba590830>,2.7005314531014652e-31,0.06813106049845474,0.06719685604782655,1998.0,2.844643340389942e-31
54,7Networks_LH_SomMot_23,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba593d70>,3.190970670441624e-71,0.15017942630465375,0.14932747585483375,1998.0,4.186996197631495e-71
55,7Networks_LH_SomMot_24,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba5af110>,1.602619865354303e-69,0.14683621644366474,0.1459809144050117,1998.0,2.084783435160039e-69
56,7Networks_LH_SomMot_25,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba5cf440>,1.858127341151613e-101,0.20746834617903065,0.20667382823033786,1998.0,3.232144876945717e-101
57,7Networks_LH_SomMot_26,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba5e2390>,1.2652278297788684e-68,0.1450671618718241,0.14421008634487853,1998.0,1.6226368212418258e-68
58,7Networks_LH_SomMot_27,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba602360>,3.0322731490404217e-59,0.1263547779898162,0.12547894318078334,1998.0,3.566455983586403e-59
59,7Networks_LH_SomMot_28,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba418f80>,2.4199015837907553e-33,0.07252534007708544,0.0715955409192679,1998.0,2.5669049510303807e-33
60,7Networks_LH_SomMot_29,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba41b800>,1.3392785567946401e-58,0.1250528406607161,0.1241757006513533,1998.0,1.5711433198572781e-58
61,7Networks_LH_SomMot_30,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4378c0>,1.8108691338590855e-76,0.16040845348371946,0.1595667576977382,1998.0,2.461480798718637e-76
62,7Networks_LH_SomMot_31,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba44fc50>,1.2862113884976619e-51,0.11083621319508696,0.10994482092761326,1998.0,1.4562094024387493e-51
63,7Networks_LH_SomMot_32,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba46a6f0>,6.365899920369804e-65,0.13773061392947972,0.13686618346725354,1998.0,7.811131253642949e-65
64,7Networks_LH_SomMot_33,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba481130>,1.9880917758939363e-65,0.1387360344783185,0.13787261195649225,1998.0,2.4593832868006735e-65
65,7Networks_LH_SomMot_34,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba49d250>,1.1715807397049595e-95,0.19678677726116223,0.1959815509727022,1998.0,1.906443210846063e-95
66,7Networks_LH_SomMot_35,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4ad100>,3.1984917646213392e-34,0.0744050046678496,0.07347708988556167,1998.0,3.408721270277202e-34
67,7Networks_LH_SomMot_36,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4c44a0>,2.113893029803465e-61,0.1306933226718504,0.12982183728104524,1998.0,2.525545882975719e-61
68,7Networks_LH_SomMot_37,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4c7bf0>,4.5452612420652304e-39,0.08470421479939594,0.08378662503979628,1998.0,4.8899256016531154e-39
69,7Networks_LH_DorsAttn_Post_1,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4e33b0>,6.116485306025995e-151,0.2930152808542561,0.2923065242435836,1998.0,2.8925878426414596e-150
70,7Networks_LH_DorsAttn_Post_2,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aba4faa50>,7.388777292753484e-161,0.3090171941719263,0.3083244795796174,1998.0,5.0067237177762416e-160
71,7Networks_LH_DorsAttn_Post_3,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa3289f70>,2.8631392296241046e-138,0.2720322786723407,0.27130248647050836,1998.0,1.0235159135821602e-137
72,7Networks_LH_DorsAttn_Post_4,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32a5280>,5.727265637058709e-75,0.157496183230035,0.1566515678748771,1998.0,7.647584115366629e-75
73,7Networks_LH_DorsAttn_Post_5,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32b8d70>,6.160599787259425e-19,0.04116476947965686,0.04020353115332065,1998.0,6.27110381931789e-19
74,7Networks_LH_DorsAttn_Post_6,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32d5280>,1.4230240740713485e-68,0.14496642211199307,0.14410924559280702,1998.0,1.8198674074039218e-68
75,7Networks_LH_DorsAttn_Post_7,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32d7b90>,9.104664676730704e-39,0.08406654162706073,0.08314831259611033,1998.0,9.77190960575825e-39
76,7Networks_LH_DorsAttn_Post_8,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa32eb230>,3.703707246675729e-32,0.06998519688942839,0.06905285122214955,1998.0,3.9195410023095125e-32
77,7Networks_LH_DorsAttn_Post_9,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa3307230>,6.936549704949757e-31,0.06724935635919294,0.06631426799464069,1998.0,7.289799921405532e-31
78,7Networks_LH_DorsAttn_Post_10,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa331eb10>,2.2185272481221136e-54,0.11648974708319815,0.11560402251887048,1998.0,2.518028426618599e-54
79,7Networks_LH_DorsAttn_Post_11,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa3335ac0>,6.654211174041772e-37,0.08011735003062859,0.07919516191035847,1998.0,7.1250280023937835e-37
80,7Networks_LH_DorsAttn_Post_12,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa334d130>,2.6266001347230002e-65,0.1384955247679589,0.137631861133641,1998.0,3.231643526190358e-65
81,7Networks_LH_DorsAttn_Post_13,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa3368500>,7.937215512004909e-98,0.2007984657525933,0.1999972612069818,1998.0,1.3151444680475286e-97
82,7Networks_LH_DorsAttn_Post_14,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa336bfe0>,1.148211846134041e-89,0.18560121923771333,0.1847847793572498,1998.0,1.7611087099488334e-89
83,7Networks_LH_DorsAttn_Post_15,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11071d0>,4.061694248334676e-105,0.21413657817921394,0.21334874517488223,1998.0,7.465624245926893e-105
84,7Networks_LH_DorsAttn_Post_16,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa111eb10>,5.548939842402584e-76,0.15946539331938536,0.15862275210968046,1998.0,7.520055786420219e-76
85,7Networks_LH_DorsAttn_Post_17,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa112e270>,3.3361803148918536e-41,0.08920255420643108,0.0882894740602721,1998.0,3.6235068491887593e-41
86,7Networks_LH_DorsAttn_FEF_1,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11447d0>,2.0501471432493956e-84,0.17566822596935017,0.17484182820089833,1998.0,2.973695856342574e-84
87,7Networks_LH_DorsAttn_FEF_2,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1160fe0>,1.8663119597845462e-80,0.1680999275033408,0.16726594246825632,1998.0,2.6313839432987083e-80
88,7Networks_LH_DorsAttn_FEF_3,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1178380>,8.063579843586586e-65,0.1375262366226202,0.13666160127086335,1998.0,9.86756131802779e-65
89,7Networks_LH_DorsAttn_FEF_4,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa117bef0>,5.7374099383098124e-108,0.21928964313291044,0.21850697610848224,1998.0,1.108418771060704e-107
90,7Networks_LH_DorsAttn_PrCv_1,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa119b470>,8.034088722002814e-64,0.1355362158965725,0.13466958553656905,1998.0,9.778756782276884e-64
91,7Networks_LH_DorsAttn_PrCv_2,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11b29f0>,4.3047296971907236e-86,0.17885472944538428,0.17803152616663276,1998.0,6.365952060340679e-86
92,7Networks_LH_SalVentAttn_ParOper_1,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11caf60>,5.356628207820143e-129,0.2562835115894192,0.25553793114990975,1998.0,1.5391830419938891e-128
93,7Networks_LH_SalVentAttn_ParOper_2,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa11e15e0>,6.980127044417937e-116,0.23342394133103184,0.23265544402910798,1998.0,1.4948007915876148e-115
94,7Networks_LH_SalVentAttn_ParOper_3,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1001d30>,2.0702911235395024e-65,0.138701053098382,0.13783759550750307,1998.0,2.5541091578449297e-65
95,7Networks_LH_SalVentAttn_ParOper_4,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1014650>,8.384601486181328e-99,0.20259734632389592,0.2017979451673283,1998.0,1.415096310307183e-98
96,7Networks_LH_SalVentAttn_TempOcc_1,7networks_lh_salventattn_tempocc,7Networks_LH_SalVentAttn_TempOcc,salience / ventral attention,temporal occipital,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1017b90>,4.6600788351105e-83,0.1730827562608177,0.17225376654278335,1998.0,6.674056123470559e-83
97,7Networks_LH_SalVentAttn_FrOperIns_1,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x738aa1032db0>,2.7324055797797145e-140,0.27541929979147806,0.27469290309953964,1998.0,1.0252166390247854e-139
